Cidade;Descricao;Unidade;Valor
Lagoão.csv;Matrícula - Ensino fundamental - 2009;Matrículas;1176
Lagoão.csv;Matrícula - Ensino médio - 2009;Matrículas;216
Lagoão.csv;Docentes - Ensino fundamental - 2009;Docentes;104
Lagoão.csv;Docentes - Ensino médio - 2009;Docentes;12
Lagoão.csv;Estabelecimentos de Saúde SUS;estabelecimentos;2
Lagoão.csv;Nascidos vivos -  registrados - lugar do registro;pessoas;70
Lagoão.csv;Receitas orçamentárias realizadas - Correntes;Reais;1013286129
Lagoão.csv;Despesas orçamentárias empenhadas - Correntes;Reais;813751087
Lagoão.csv;Valor do Fundo de Participação dos Municípios  - FPM;Reais;382149136
Lagoão.csv;Número de unidades locais;Unidades;63
Lagoão.csv;Pessoal ocupado total;Pessoas;365
Lagoa Bonita do Sul.csv;Total de endereços urbanos;endereços;192
Lagoa Bonita do Sul.csv;Total de endereços rurais;endereços;916
Lagoa Bonita do Sul.csv;Total de estabelecimentos de ensino;estabelecimentos;6
Lagoa Bonita do Sul.csv;Total de estabelecimentos de saúde;estabelecimentos;1
Lagoa Bonita do Sul.csv;Domicílios particulares permanentes;domicílios;854
Lagoa Bonita do Sul.csv;Domicílios particulares permanentes - abastecimento de água - Rede geral;domicílios;419
Lagoa Bonita do Sul.csv;Domicílios particulares permanentes - energia elétrica - Tinham;domicílios;840
Lagoa Bonita do Sul.csv;População residente ;pessoas;2662
Lagoa Bonita do Sul.csv;População residente - Homens;pessoas;1403
Lagoa Bonita do Sul.csv;População residente - Mulheres;pessoas;1259
Lagoa Bonita do Sul.csv;População residente alfabetizada;pessoas;2196
Lagoa Bonita do Sul.csv;População residente - cor ou raça - Branca;pessoas;2171
Lagoa Bonita do Sul.csv;População residente - cor ou raça - Preta;pessoas;40
Lagoa Bonita do Sul.csv;População residente - cor ou raça - Parda;pessoas;393
Lagoa Bonita do Sul.csv;População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ;pessoas;138
Lagoa Bonita do Sul.csv;População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ;pessoas;
Lagoa Bonita do Sul.csv;Área da unidade territorial;Km²;108.499
Lagoa Bonita do Sul.csv;Eleitorado;Eleitores;2209
Lagoa Bonita do Sul.csv;PIB per capita a preços correntes;Reais;14337.11
Lagoa Bonita do Sul.csv;Matrícula - Ensino fundamental - 2009;Matrículas;400
Lagoa Bonita do Sul.csv;Matrícula - Ensino médio - 2009;Matrículas;105
Lagoa Bonita do Sul.csv;Docentes - Ensino fundamental - 2009;Docentes;37
Lagoa Bonita do Sul.csv;Docentes - Ensino médio - 2009;Docentes;13
Lagoa Bonita do Sul.csv;Estabelecimentos de Saúde SUS;estabelecimentos;1
Lagoa Bonita do Sul.csv;Nascidos vivos -  registrados - lugar do registro;pessoas;
Lagoa Bonita do Sul.csv;Receitas orçamentárias realizadas - Correntes;Reais;665234429
Lagoa Bonita do Sul.csv;Despesas orçamentárias empenhadas - Correntes;Reais;560215912
Lagoa Bonita do Sul.csv;Valor do Fundo de Participação dos Municípios  - FPM;Reais;398843654
Lagoa Bonita do Sul.csv;Número de unidades locais;Unidades;68
Lagoa Bonita do Sul.csv;Pessoal ocupado total;Pessoas;197
Lagoa dos Três Cantos.csv;Total de endereços urbanos;endereços;403
Lagoa dos Três Cantos.csv;Total de endereços rurais;endereços;315
Lagoa dos Três Cantos.csv;Total de estabelecimentos de ensino;estabelecimentos;3
Lagoa dos Três Cantos.csv;Total de estabelecimentos de saúde;estabelecimentos;2
Lagoa dos Três Cantos.csv;Domicílios particulares permanentes;domicílios;557
Lagoa dos Três Cantos.csv;Domicílios particulares permanentes - abastecimento de água - Rede geral;domicílios;485
Lagoa dos Três Cantos.csv;Domicílios particulares permanentes - energia elétrica - Tinham;domicílios;556
Lagoa dos Três Cantos.csv;População residente ;pessoas;1598
Lagoa dos Três Cantos.csv;População residente - Homens;pessoas;776
Lagoa dos Três Cantos.csv;População residente - Mulheres;pessoas;822
Lagoa dos Três Cantos.csv;População residente alfabetizada;pessoas;1502
Lagoa dos Três Cantos.csv;População residente - cor ou raça - Branca;pessoas;1534
Lagoa dos Três Cantos.csv;População residente - cor ou raça - Preta;pessoas;10
Lagoa dos Três Cantos.csv;População residente - cor ou raça - Parda;pessoas;39
Lagoa dos Três Cantos.csv;População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ;pessoas;24
Lagoa dos Três Cantos.csv;População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ;pessoas;3
Lagoa dos Três Cantos.csv;Área da unidade territorial;Km²;138.636
Lagoa dos Três Cantos.csv;Eleitorado;Eleitores;1291
Lagoa dos Três Cantos.csv;PIB per capita a preços correntes;Reais;25448.12
Lagoa dos Três Cantos.csv;Matrícula - Ensino fundamental - 2009;Matrículas;155
Lagoa dos Três Cantos.csv;Matrícula - Ensino médio - 2009;Matrículas;54
Lagoa dos Três Cantos.csv;Docentes - Ensino fundamental - 2009;Docentes;14
Lagoa dos Três Cantos.csv;Docentes - Ensino médio - 2009;Docentes;9
Lagoa dos Três Cantos.csv;Estabelecimentos de Saúde SUS;estabelecimentos;2
Lagoa dos Três Cantos.csv;Nascidos vivos -  registrados - lugar do registro;pessoas;
Lagoa dos Três Cantos.csv;Receitas orçamentárias realizadas - Correntes;Reais;743732915
Lagoa dos Três Cantos.csv;Despesas orçamentárias empenhadas - Correntes;Reais;532301163
Lagoa dos Três Cantos.csv;Valor do Fundo de Participação dos Municípios  - FPM;Reais;398917557
Lagoa dos Três Cantos.csv;Número de unidades locais;Unidades;54
Lagoa dos Três Cantos.csv;Pessoal ocupado total;Pessoas;269
Lagoa Vermelha.csv;Total de endereços urbanos;endereços;10903
Lagoa Vermelha.csv;Total de endereços rurais;endereços;1761
Lagoa Vermelha.csv;Total de estabelecimentos de ensino;estabelecimentos;35
Lagoa Vermelha.csv;Total de estabelecimentos de saúde;estabelecimentos;45
Lagoa Vermelha.csv;Domicílios particulares permanentes;domicílios;9463
Lagoa Vermelha.csv;Domicílios particulares permanentes - abastecimento de água - Rede geral;domicílios;8127
Lagoa Vermelha.csv;Domicílios particulares permanentes - energia elétrica - Tinham;domicílios;9421
Lagoa Vermelha.csv;População residente ;pessoas;27525
Lagoa Vermelha.csv;População residente - Homens;pessoas;13564
Lagoa Vermelha.csv;População residente - Mulheres;pessoas;13961
Lagoa Vermelha.csv;População residente alfabetizada;pessoas;23589
Lagoa Vermelha.csv;População residente - cor ou raça - Branca;pessoas;22387
Lagoa Vermelha.csv;População residente - cor ou raça - Preta;pessoas;574
Lagoa Vermelha.csv;População residente - cor ou raça - Parda;pessoas;4414
Lagoa Vermelha.csv;População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ;pessoas;425
Lagoa Vermelha.csv;População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ;pessoas;30
Lagoa Vermelha.csv;Área da unidade territorial;Km²;1263.507
Lagoa Vermelha.csv;Eleitorado;Eleitores;20178
Lagoa Vermelha.csv;PIB per capita a preços correntes;Reais;14423.44
Lagoa Vermelha.csv;Matrícula - Ensino fundamental - 2009;Matrículas;4244
Lagoa Vermelha.csv;Matrícula - Ensino médio - 2009;Matrículas;1164
Lagoa Vermelha.csv;Docentes - Ensino fundamental - 2009;Docentes;278
Lagoa Vermelha.csv;Docentes - Ensino médio - 2009;Docentes;95
Lagoa Vermelha.csv;Estabelecimentos de Saúde SUS;estabelecimentos;10
Lagoa Vermelha.csv;Nascidos vivos -  registrados - lugar do registro;pessoas;340
Lagoa Vermelha.csv;Receitas orçamentárias realizadas - Correntes;Reais;3625340527
Lagoa Vermelha.csv;Despesas orçamentárias empenhadas - Correntes;Reais;2888326663
Lagoa Vermelha.csv;Valor do Fundo de Participação dos Municípios  - FPM;Reais;930807641
Lagoa Vermelha.csv;Número de unidades locais;Unidades;1263
Lagoa Vermelha.csv;Pessoal ocupado total;Pessoas;5865
Lajeado do Bugre.csv;Total de endereços urbanos;endereços;343
Lajeado do Bugre.csv;Total de endereços rurais;endereços;650
Lajeado do Bugre.csv;Total de estabelecimentos de ensino;estabelecimentos;9
Lajeado do Bugre.csv;Total de estabelecimentos de saúde;estabelecimentos;2
Lajeado do Bugre.csv;Domicílios particulares permanentes;domicílios;802
Lajeado do Bugre.csv;Domicílios particulares permanentes - abastecimento de água - Rede geral;domicílios;713
Lajeado do Bugre.csv;Domicílios particulares permanentes - energia elétrica - Tinham;domicílios;784
Lajeado do Bugre.csv;População residente ;pessoas;2487
Lajeado do Bugre.csv;População residente - Homens;pessoas;1253
Lajeado do Bugre.csv;População residente - Mulheres;pessoas;1234
Lajeado do Bugre.csv;População residente alfabetizada;pessoas;1864
Lajeado do Bugre.csv;População residente - cor ou raça - Branca;pessoas;1695
Lajeado do Bugre.csv;População residente - cor ou raça - Preta;pessoas;29
Lajeado do Bugre.csv;População residente - cor ou raça - Parda;pessoas;719
Lajeado do Bugre.csv;População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ;pessoas;145
Lajeado do Bugre.csv;População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ;pessoas;
Lajeado do Bugre.csv;Área da unidade territorial;Km²;67.934
Lajeado do Bugre.csv;Eleitorado;Eleitores;1513
Lajeado do Bugre.csv;PIB per capita a preços correntes;Reais;10628.75
Lajeado do Bugre.csv;Matrícula - Ensino fundamental - 2009;Matrículas;452
Lajeado do Bugre.csv;Matrícula - Ensino médio - 2009;Matrículas;60
Lajeado do Bugre.csv;Docentes - Ensino fundamental - 2009;Docentes;35
Lajeado do Bugre.csv;Docentes - Ensino médio - 2009;Docentes;11
Lajeado do Bugre.csv;Estabelecimentos de Saúde SUS;estabelecimentos;1
Lajeado do Bugre.csv;Nascidos vivos -  registrados - lugar do registro;pessoas;
Lajeado do Bugre.csv;Receitas orçamentárias realizadas - Correntes;Reais;602466059
Lajeado do Bugre.csv;Despesas orçamentárias empenhadas - Correntes;Reais;468758337
Lajeado do Bugre.csv;Valor do Fundo de Participação dos Municípios  - FPM;Reais;399082694
Lajeado do Bugre.csv;Número de unidades locais;Unidades;39
Lajeado do Bugre.csv;Pessoal ocupado total;Pessoas;234
Lajeado.csv;Total de endereços urbanos;endereços;32020
Lajeado.csv;Total de endereços rurais;endereços;121
Lajeado.csv;Total de estabelecimentos de ensino;estabelecimentos;62
Lajeado.csv;Total de estabelecimentos de saúde;estabelecimentos;82
Lajeado.csv;Domicílios particulares permanentes;domicílios;24962
Lajeado.csv;Domicílios particulares permanentes - abastecimento de água - Rede geral;domicílios;22157
Lajeado.csv;Domicílios particulares permanentes - energia elétrica - Tinham;domicílios;24928
Lajeado.csv;População residente ;pessoas;71445
Lajeado.csv;População residente - Homens;pessoas;34731
Lajeado.csv;População residente - Mulheres;pessoas;36714
Lajeado.csv;População residente alfabetizada;pessoas;64112
Lajeado.csv;População residente - cor ou raça - Branca;pessoas;64006
Lajeado.csv;População residente - cor ou raça - Preta;pessoas;1849
Lajeado.csv;População residente - cor ou raça - Parda;pessoas;5452
Lajeado.csv;População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ;pessoas;299
Lajeado.csv;População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ;pessoas;128
Lajeado.csv;Área da unidade territorial;Km²;90.088
Lajeado.csv;Eleitorado;Eleitores;48347
Lajeado.csv;PIB per capita a preços correntes;Reais;22785.00
Lajeado.csv;Matrícula - Ensino fundamental - 2009;Matrículas;9031
Lajeado.csv;Matrícula - Ensino médio - 2009;Matrículas;2894
Lajeado.csv;Docentes - Ensino fundamental - 2009;Docentes;614
Lajeado.csv;Docentes - Ensino médio - 2009;Docentes;204
Lajeado.csv;Estabelecimentos de Saúde SUS;estabelecimentos;31
Lajeado.csv;Nascidos vivos -  registrados - lugar do registro;pessoas;849
Lajeado.csv;Receitas orçamentárias realizadas - Correntes;Reais;9891679894
Lajeado.csv;Despesas orçamentárias empenhadas - Correntes;Reais;8076993783
Lajeado.csv;Valor do Fundo de Participação dos Municípios  - FPM;Reais;1595670242
Lajeado.csv;Número de unidades locais;Unidades;4668
Lajeado.csv;Pessoal ocupado total;Pessoas;33428
Lavras do Sul.csv;Total de endereços urbanos;endereços;2317
Lavras do Sul.csv;Total de endereços rurais;endereços;1663
Lavras do Sul.csv;Total de estabelecimentos de ensino;estabelecimentos;16
Lavras do Sul.csv;Total de estabelecimentos de saúde;estabelecimentos;8
Lavras do Sul.csv;Domicílios particulares permanentes;domicílios;2637
Lavras do Sul.csv;Domicílios particulares permanentes - abastecimento de água - Rede geral;domicílios;2169
Lavras do Sul.csv;Domicílios particulares permanentes - energia elétrica - Tinham;domicílios;2613
Lavras do Sul.csv;População residente ;pessoas;7679
Lavras do Sul.csv;População residente - Homens;pessoas;3775
Lavras do Sul.csv;População residente - Mulheres;pessoas;3904
Lavras do Sul.csv;População residente alfabetizada;pessoas;6496
Lavras do Sul.csv;População residente - cor ou raça - Branca;pessoas;5895
Lavras do Sul.csv;População residente - cor ou raça - Preta;pessoas;747
Lavras do Sul.csv;População residente - cor ou raça - Parda;pessoas;1016
Lavras do Sul.csv;População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ;pessoas;219
Lavras do Sul.csv;População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ;pessoas;3
Lavras do Sul.csv;Área da unidade territorial;Km²;2600.611
Lavras do Sul.csv;Eleitorado;Eleitores;6001
Lavras do Sul.csv;PIB per capita a preços correntes;Reais;16257.71
Lavras do Sul.csv;Matrícula - Ensino fundamental - 2009;Matrículas;1296
Lavras do Sul.csv;Matrícula - Ensino médio - 2009;Matrículas;373
Lavras do Sul.csv;Docentes - Ensino fundamental - 2009;Docentes;90
Lavras do Sul.csv;Docentes - Ensino médio - 2009;Docentes;30
Lavras do Sul.csv;Estabelecimentos de Saúde SUS;estabelecimentos;7
Lavras do Sul.csv;Nascidos vivos -  registrados - lugar do registro;pessoas;88
Lavras do Sul.csv;Receitas orçamentárias realizadas - Correntes;Reais;1465244043
Lavras do Sul.csv;Despesas orçamentárias empenhadas - Correntes;Reais;1179115472
Lavras do Sul.csv;Valor do Fundo de Participação dos Municípios  - FPM;Reais;398917557
Lavras do Sul.csv;Número de unidades locais;Unidades;218
Lavras do Sul.csv;Pessoal ocupado total;Pessoas;915
Liberato Salzano.csv;Total de endereços urbanos;endereços;705
Liberato Salzano.csv;Total de endereços rurais;endereços;1697
Liberato Salzano.csv;Total de estabelecimentos de ensino;estabelecimentos;9
Liberato Salzano.csv;Total de estabelecimentos de saúde;estabelecimentos;4
Liberato Salzano.csv;Domicílios particulares permanentes;domicílios;1827
Liberato Salzano.csv;Domicílios particulares permanentes - abastecimento de água - Rede geral;domicílios;1603
Liberato Salzano.csv;Domicílios particulares permanentes - energia elétrica - Tinham;domicílios;1807
Liberato Salzano.csv;População residente ;pessoas;5780
Liberato Salzano.csv;População residente - Homens;pessoas;2949
Liberato Salzano.csv;População residente - Mulheres;pessoas;2831
Liberato Salzano.csv;População residente alfabetizada;pessoas;4794
Liberato Salzano.csv;População residente - cor ou raça - Branca;pessoas;4115
Liberato Salzano.csv;População residente - cor ou raça - Preta;pessoas;203
Liberato Salzano.csv;População residente - cor ou raça - Parda;pessoas;1033
Liberato Salzano.csv;População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ;pessoas;286
Liberato Salzano.csv;População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ;pessoas;1
Liberato Salzano.csv;Área da unidade territorial;Km²;245.628
Liberato Salzano.csv;Eleitorado;Eleitores;4546
Liberato Salzano.csv;PIB per capita a preços correntes;Reais;9605.42
Liberato Salzano.csv;Matrícula - Ensino fundamental - 2009;Matrículas;862
Liberato Salzano.csv;Matrícula - Ensino médio - 2009;Matrículas;226
Liberato Salzano.csv;Docentes - Ensino fundamental - 2009;Docentes;75
Liberato Salzano.csv;Docentes - Ensino médio - 2009;Docentes;14
